6.39,0.131
6.4,0.13
6.41,0.13
6.42,0.13
6.43,0.13
6.44,0.13
6.45,0.129
6.46,0.129
6.47,0.129
6.48,0.129
6.49,0.129
6.5,0.128
6.51,0.128
6.52,0.128
6.53,0.128
6.54,0.128
6.55,0.127
6.56,0.127
6.57,0.127
6.58,0.127
6.59,0.127
6.6,0.126
6.61,0.126
6.62,0.126
6.63,0.126
6.64,0.126
6.65,0.125
6.66,0.125
6.67,0.125
6.68,0.125
6.69,0.125
6.7,0.124
6.71,0.124
6.72,0.124
6.73,0.124
6.74,0.124
6.75,0.123
6.76,0.123
6.77,0.123
6.78,0.123
6.79,0.123
6.8,0.122
6.81,0.122
6.82,0.122
6.83,0.122
6.84,0.122
6.85,0.121
6.86,0.121
6.87,0.121
6.88,0.121
6.89,0.121
6.9,0.12
6.91,0.12
6.92,0.12
6.93,0.12
6.94,0.12
6.95,0.119
6.96,0.119
6.97,0.119
6.98,0.119
6.99,0.119
7,0.119
7.01,0.118
7.02,0.118
7.03,0.118
7.04,0.118
7.05,0.118
7.06,0.118
7.07,0.117
7.08,0.117
7.09,0.117
7.1,0.117
7.11,0.117
7.12,0.117
7.13,0.117
7.14,0.116
7.15,0.116
7.16,0.116
7.17,0.116
7.18,0.116
7.19,0.116
7.2,0.116
7.21,0.115
7.22,0.115
7.23,0.115
7.24,0.115
7.25,0.115
7.26,0.115
7.27,0.115
7.28,0.114
7.29,0.114
7.3,0.114
7.31,0.114
7.32,0.114
7.33,0.114
7.34,0.114
7.35,0.113
7.36,0.113
7.37,0.113
7.38,0.113
7.39,0.113
7.4,0.113
7.41,0.113
7.42,0.112
7.43,0.112
7.44,0.112
7.45,0.112
7.46,0.112
7.47,0.112
7.48,0.112
7.49,0.112
7.5,0.111
7.51,0.111
7.52,0.111
7.53,0.111
7.54,0.111
7.55,0.111
7.56,0.111
7.57,0.11
7.58,0.11
7.59,0.11
7.6,0.11
7.61,0.11
7.62,0.11
7.63,0.11
7.64,0.11
7.65,0.109
7.66,0.109
7.67,0.109
7.68,0.109
7.69,0.109
7.7,0.109
7.71,0.109
7.72,0.109
7.73,0.108
7.74,0.108
7.75,0.108
7.76,0.108
7.77,0.108
7.78,0.108
7.79,0.108
7.8,0.108
7.81,0.107
7.82,0.107
7.83,0.107
7.84,0.107
7.85,0.107
7.86,0.107
7.87,0.107
7.88,0.107
7.89,0.107
7.9,0.106
7.91,0.106
7.92,0.106
7.93,0.106
7.94,0.106
7.95,0.106
7.96,0.106
7.97,0.106
7.98,0.105
7.99,0.105
8,0.105
8.01,0.105
8.02,0.105
8.03,0.105
8.04,0.105
8.05,0.105
8.06,0.105
8.07,0.104
8.08,0.104
8.09,0.104
8.1,0.104
8.11,0.104
8.12,0.104
8.13,0.104
8.14,0.104
8.15,0.104
8.16,0.103
8.17,0.103
8.18,0.103
8.19,0.103
8.2,0.103
8.21,0.103
8.22,0.103
8.23,0.103
8.24,0.103
8.25,0.103
8.26,0.102
8.27,0.102
8.28,0.102
8.29,0.102
8.3,0.102
8.31,0.102
8.32,0.102
8.33,0.102
8.34,0.102
8.35,0.101
8.36,0.101
8.37,0.101
8.38,0.101
8.39,0.101
8.4,0.101
8.41,0.101
8.42,0.101
8.43,0.101
8.44,0.101
8.45,0.1
8.46,0.1
8.47,0.1
8.48,0.1
8.49,0.1
8.5,0.1
8.51,0.1
8.52,0.1
8.53,0.1
8.54,0.1
8.55,0.099
8.56,0.099
8.57,0.099
8.58,0.099
8.59,0.099
8.6,0.099
8.61,0.099
8.62,0.099
8.63,0.099
8.64,0.099
8.65,0.098
8.66,0.098
8.67,0.098
8.68,0.098
8.69,0.098
8.7,0.098
8.71,0.098
8.72,0.098
8.73,0.098
8.74,0.098
8.75,0.098
8.76,0.097
8.77,0.097
8.78,0.097
8.79,0.097
8.8,0.097
8.81,0.097
8.82,0.097
8.83,0.097
8.84,0.097
8.85,0.097
8.86,0.097
8.87,0.096
8.88,0.096
8.89,0.096
8.9,0.096
8.91,0.096
8.92,0.096
8.93,0.096
8.94,0.096
8.95,0.096
8.96,0.096
8.97,0.096
8.98,0.095
8.99,0.095
9,0.095
9.01,0.095
9.02,0.095
9.03,0.095
9.04,0.095
9.05,0.095
9.06,0.095
9.07,0.095
9.08,0.095
9.09,0.095
9.1,0.094
9.11,0.094
9.12,0.094
9.13,0.094
9.14,0.094
9.15,0.094
9.16,0.094
9.17,0.094
9.18,0.094
9.19,0.094
9.2,0.094
9.21,0.093
9.22,0.093
9.23,0.093
9.24,0.093
9.25,0.093
9.26,0.093
9.27,0.093
9.28,0.093
9.29,0.093
9.3,0.093
9.31,0.093
9.32,0.093
9.33,0.092
9.34,0.092
9.35,0.092
9.36,0.092
9.37,0.092
9.38,0.092
9.39,0.092
9.4,0.092
9.41,0.092
9.42,0.092
9.43,0.092
9.44,0.092
9.45,0.092
9.46,0.091
9.47,0.091
9.48,0.091
9.49,0.091
9.5,0.091
9.51,0.091
9.52,0.091
9.53,0.091
9.54,0.091
9.55,0.091
9.56,0.091
9.57,0.091
9.58,0.091
9.59,0.09
9.6,0.09
9.61,0.09
9.62,0.09
9.63,0.09
9.64,0.09
9.65,0.09
9.66,0.09
9.67,0.09
9.68,0.09
9.69,0.09
9.7,0.09
9.71,0.09
9.72,0.089
9.73,0.089
9.74,0.089
9.75,0.089
9.76,0.089
9.77,0.089
9.78,0.089
9.79,0.089
9.8,0.089
9.81,0.089
9.82,0.089
9.83,0.089
9.84,0.089
9.85,0.089
9.86,0.088
9.87,0.088
9.88,0.088
9.89,0.088
9.9,0.088
9.91,0.088
9.92,0.088
9.93,0.088
9.94,0.088
9.95,0.088
9.96,0.088
9.97,0.088
9.98,0.088
9.99,0.088
10,0.087
10.01,0.087
10.02,0.087
10.03,0.087
10.04,0.087
10.05,0.087
10.06,0.087
10.07,0.087
10.08,0.087
10.09,0.087
10.1,0.087
10.11,0.087
10.12,0.087
10.13,0.087
10.14,0.087
10.15,0.087
10.16,0.087
10.17,0.087
10.18,0.087
10.19,0.087
10.2,0.087
10.21,0.087
10.22,0.087
10.23,0.087
10.24,0.087
10.25,0.087
10.26,0.087
10.27,0.087
10.28,0.086
10.29,0.086
10.3,0.086
10.31,0.086
10.32,0.086
10.33,0.086
10.34,0.086
10.35,0.086
10.36,0.086
10.37,0.086
10.38,0.086
10.39,0.086
10.4,0.086
10.41,0.086
10.42,0.086
10.43,0.086
10.44,0.086
10.45,0.086
10.46,0.086
10.47,0.086
10.48,0.086
10.49,0.086
10.5,0.086
10.51,0.086
10.52,0.086
10.53,0.086
10.54,0.086
10.55,0.086
10.56,0.086
10.57,0.086
10.58,0.085
10.59,0.085
10.6,0.085
10.61,0.085
10.62,0.085
10.63,0.085
10.64,0.085
10.65,0.085
10.66,0.085
10.67,0.085
10.68,0.085
10.69,0.085
10.7,0.085
10.71,0.085
10.72,0.085
10.73,0.085
10.74,0.085
10.75,0.085
10.76,0.085
10.77,0.085
10.78,0.085
10.79,0.085
10.8,0.085
10.81,0.085
10.82,0.085
10.83,0.085
10.84,0.085
10.85,0.085
10.86,0.085
10.87,0.085
10.88,0.085
10.89,0.085
10.9,0.085
10.91,0.084
10.92,0.084
10.93,0.084
10.94,0.084
10.95,0.084
10.96,0.084
10.97,0.084
10.98,0.084
10.99,0.084
11,0.084
11.01,0.084
11.02,0.084
11.03,0.084
11.04,0.084
11.05,0.084
11.06,0.084
11.07,0.084
11.08,0.084
11.09,0.084
11.1,0.084
11.11,0.084
11.12,0.084
11.13,0.084
11.14,0.084
11.15,0.084
11.16,0.084
11.17,0.084
11.18,0.084
11.19,0.084
11.2,0.084
11.21,0.084
11.22,0.084
11.23,0.084
11.24,0.084
11.25,0.084
11.26,0.083
11.27,0.083
11.28,0.083
11.29,0.083
11.3,0.083
11.31,0.083
11.32,0.083
11.33,0.083
11.34,0.083
11.35,0.083
11.36,0.083
11.37,0.083
11.38,0.083
11.39,0.083
11.4,0.083
11.41,0.083
11.42,0.083
11.43,0.083
11.44,0.083
11.45,0.083
11.46,0.083
11.47,0.083
11.48,0.083
11.49,0.083
11.5,0.083
11.51,0.083
11.52,0.083
11.53,0.083
11.54,0.083
11.55,0.083
11.56,0.083
11.57,0.083
11.58,0.083
11.59,0.083
11.6,0.083
11.61,0.083
11.62,0.083
11.63,0.083
11.64,0.083
11.65,0.082
11.66,0.082
11.67,0.082
11.68,0.082
11.69,0.082
11.7,0.082
11.71,0.082
11.72,0.082
11.73,0.082
11.74,0.082
11.75,0.082
11.76,0.082
11.77,0.082
11.78,0.082
11.79,0.082
11.8,0.082
11.81,0.082
11.82,0.082
11.83,0.082
11.84,0.082
11.85,0.082
11.86,0.082
11.87,0.082
11.88,0.082
11.89,0.082
11.9,0.082
11.91,0.082
11.92,0.082
11.93,0.082
11.94,0.082
11.95,0.082
11.96,0.082
11.97,0.082
11.98,0.082
11.99,0.082
12,0.082
12.01,0.082
12.02,0.082
12.03,0.082
12.04,0.082
12.05,0.082
12.06,0.081
12.07,0.081
12.08,0.081
12.09,0.081
12.1,0.081
12.11,0.081
12.12,0.081
12.13,0.081
12.14,0.081
12.15,0.081
12.16,0.081
12.17,0.081
12.18,0.081
12.19,0.081
12.2,0.081
12.21,0.081
12.22,0.081
12.23,0.081
12.24,0.081
12.25,0.081
12.26,0.081
12.27,0.081
12.28,0.081
12.29,0.081
12.3,0.081
12.31,0.081
12.32,0.081
12.33,0.081
12.34,0.081
12.35,0.081
12.36,0.081
12.37,0.081
12.38,0.081
12.39,0.081
12.4,0.081
12.41,0.081
12.42,0.081
12.43,0.081
12.44,0.081
12.45,0.081
12.46,0.081
12.47,0.081
12.48,0.081
12.49,0.081
12.5,0.081
12.51,0.081
12.52,0.08
12.53,0.08
12.54,0.08
12.55,0.08
12.56,0.08
12.57,0.08
12.58,0.08
12.59,0.08
12.6,0.08
12.61,0.08
12.62,0.08
12.63,0.08
12.64,0.08
12.65,0.08
12.66,0.08
12.67,0.08
12.68,0.08
12.69,0.08
12.7,0.08
12.71,0.08
12.72,0.08
12.73,0.08
12.74,0.08
12.75,0.08
12.76,0.08
12.77,0.08
12.78,0.08
12.79,0.08
12.8,0.08
12.81,0.08
12.82,0.08
12.83,0.08
12.84,0.08
12.85,0.08
12.86,0.08
12.87,0.08
12.88,0.08
12.89,0.08
12.9,0.08
12.91,0.08
12.92,0.08
12.93,0.08
12.94,0.08
12.95,0.08
12.96,0.08
12.97,0.08
12.98,0.08
12.99,0.08
13,0.08
13.01,0.079
13.02,0.079
13.03,0.079
13.04,0.079
13.05,0.079
13.06,0.079
13.07,0.079
13.08,0.079
13.09,0.079
13.1,0.079
13.11,0.079
13.12,0.079
13.13,0.079
13.14,0.079
13.15,0.079
13.16,0.079
13.17,0.079
13.18,0.079
13.19,0.079
13.2,0.079
13.21,0.079
13.22,0.079
13.23,0.079
13.24,0.079
13.25,0.079
13.26,0.079
13.27,0.079
13.28,0.079
13.29,0.079
13.3,0.079
13.31,0.079
13.32,0.079
13.33,0.079
13.34,0.079
13.35,0.079
13.36,0.079
13.37,0.079
13.38,0.079
13.39,0.079
13.4,0.079
13.41,0.079
13.42,0.079
13.43,0.079
13.44,0.079
13.45,0.079
13.46,0.079
13.47,0.079
13.48,0.079
13.49,0.079
13.5,0.079
13.51,0.079
13.52,0.079
13.53,0.079
13.54,0.079
13.55,0.079
13.56,0.078
13.57,0.078
13.58,0.078
13.59,0.078
13.6,0.078
13.61,0.078
13.62,0.078
13.63,0.078
13.64,0.078
13.65,0.078
13.66,0.078
13.67,0.078
13.68,0.078
13.69,0.078
13.7,0.078
13.71,0.078
13.72,0.078
13.73,0.078
13.74,0.078
13.75,0.078
13.76,0.078
13.77,0.078
13.78,0.078
13.79,0.078
13.8,0.078
13.81,0.078
13.82,0.078
13.83,0.078
13.84,0.078
13.85,0.078
13.86,0.078
13.87,0.078
13.88,0.078
13.89,0.078
13.9,0.078
13.91,0.078
13.92,0.078
13.93,0.078
13.94,0.078
13.95,0.078
13.96,0.078
13.97,0.078
13.98,0.078
13.99,0.078
14,0.078
14.01,0.078
14.02,0.078
14.03,0.078
14.04,0.078
14.05,0.078
14.06,0.078
14.07,0.078
14.08,0.078
14.09,0.078
14.1,0.078
14.11,0.078
14.12,0.078
14.13,0.078
14.14,0.078
14.15,0.078
14.16,0.077
14.17,0.077
14.18,0.077
14.19,0.077
14.2,0.077
14.21,0.077
14.22,0.077
14.23,0.077
14.24,0.077
14.25,0.077
14.26,0.077
14.27,0.077
14.28,0.077
14.29,0.077
14.3,0.077
14.31,0.077
14.32,0.077
14.33,0.077
14.34,0.077
14.35,0.077
14.36,0.077
14.37,0.077
14.38,0.077
14.39,0.077
14.4,0.077
14.41,0.077
14.42,0.077
14.43,0.077
14.44,0.077
14.45,0.077
14.46,0.077
14.47,0.077
14.48,0.077
14.49,0.077
14.5,0.077
14.51,0.077
14.52,0.077
14.53,0.077
14.54,0.077
14.55,0.077
14.56,0.077
14.57,0.077
14.58,0.077
14.59,0.077
14.6,0.077
14.61,0.077
14.62,0.077
14.63,0.077
14.64,0.077
14.65,0.077
14.66,0.077
14.67,0.077
14.68,0.077
14.69,0.077
14.7,0.077
14.71,0.077
14.72,0.077
14.73,0.077
14.74,0.077
14.75,0.077
14.76,0.077
14.77,0.077
14.78,0.077
14.79,0.077
14.8,0.077
14.81,0.077
14.82,0.077
14.83,0.076
14.84,0.076
14.85,0.076
14.86,0.076
14.87,0.076
14.88,0.076
14.89,0.076
14.9,0.076
14.91,0.076
14.92,0.076
14.93,0.076
14.94,0.076
14.95,0.076
14.96,0.076
14.97,0.076
14.98,0.076
14.99,0.076
15,0.076
15.01,0.076
15.02,0.076
15.03,0.076
15.04,0.076
15.05,0.076
15.06,0.076
15.07,0.076
15.08,0.076
15.09,0.076
15.1,0.076
15.11,0.076
15.12,0.076
15.13,0.076
15.14,0.076
15.15,0.076
15.16,0.076
15.17,0.076
15.18,0.076
15.19,0.076
15.2,0.076
15.21,0.076
15.22,0.076
15.23,0.076
15.24,0.076
15.25,0.076
15.26,0.076
15.27,0.076
15.28,0.076
15.29,0.076
15.3,0.076
15.31,0.076
15.32,0.076
15.33,0.076
15.34,0.076
15.35,0.076
15.36,0.076
15.37,0.076
15.38,0.076
15.39,0.076
15.4,0.076
15.41,0.076
15.42,0.076
15.43,0.076
15.44,0.076
15.45,0.076
15.46,0.076
15.47,0.076
15.48,0.076
15.49,0.076
15.5,0.076
15.51,0.076
15.52,0.076
15.53,0.076
15.54,0.076
15.55,0.076
15.56,0.076
15.57,0.075
15.58,0.075
15.59,0.075
15.6,0.075
15.61,0.075
15.62,0.075
15.63,0.075
15.64,0.075
15.65,0.075
15.66,0.075
15.67,0.075
15.68,0.075
15.69,0.075
15.7,0.075
15.71,0.075
15.72,0.075
15.73,0.075
15.74,0.075
15.75,0.075
15.76,0.075
15.77,0.075
15.78,0.075
15.79,0.075
15.8,0.075
15.81,0.075
15.82,0.075
15.83,0.075
15.84,0.075
15.85,0.075
15.86,0.075
15.87,0.075
15.88,0.075
15.89,0.075
15.9,0.075
15.91,0.075
15.92,0.075
15.93,0.075
15.94,0.075
15.95,0.075
15.96,0.075
15.97,0.075
15.98,0.075
15.99,0.075
16,0.075
16.01,0.075
16.02,0.075
16.03,0.075
16.04,0.075
16.05,0.075
16.06,0.075
16.07,0.075
16.08,0.075
16.09,0.075
16.1,0.075
16.11,0.075
16.12,0.075
16.13,0.075
16.14,0.075
16.15,0.075
16.16,0.075
16.17,0.075
16.18,0.075
16.19,0.075
16.2,0.075
16.21,0.075
16.22,0.075
16.23,0.075
16.24,0.075
16.25,0.075
16.26,0.075
16.27,0.075
16.28,0.075
16.29,0.075
16.3,0.075
16.31,0.075
16.32,0.075
16.33,0.075
16.34,0.075
16.35,0.075
16.36,0.075
16.37,0.075
16.38,0.075
16.39,0.075
16.4,0.075
16.41,0.074
16.42,0.074
16.43,0.074
16.44,0.074
16.45,0.074
16.46,0.074
16.47,0.074
16.48,0.074
16.49,0.074
16.5,0.074
16.51,0.074
16.52,0.074
16.53,0.074
16.54,0.074
16.55,0.074
16.56,0.074
16.57,0.074
16.58,0.074
16.59,0.074
16.6,0.074
16.61,0.074
16.62,0.074
16.63,0.074
16.64,0.074
16.65,0.074
16.66,0.074
16.67,0.074
16.68,0.074
16.69,0.074
16.7,0.074
16.71,0.074
16.72,0.074
16.73,0.074
16.74,0.074
16.75,0.074
16.76,0.074
16.77,0.074
16.78,0.074
16.79,0.074
16.8,0.074
16.81,0.074
16.82,0.074
16.83,0.074
16.84,0.074
16.85,0.074
16.86,0.074
16.87,0.074
16.88,0.074
16.89,0.074
16.9,0.074
16.91,0.074
16.92,0.074
16.93,0.074
16.94,0.074
16.95,0.074
16.96,0.074
16.97,0.074
16.98,0.074
16.99,0.074
17,0.074
17.01,0.074
17.02,0.074
17.03,0.074
17.04,0.074
17.05,0.074
17.06,0.074
17.07,0.074
17.08,0.074
17.09,0.074
17.1,0.074
17.11,0.074
17.12,0.074
17.13,0.074
17.14,0.074
17.15,0.074
17.16,0.074
17.17,0.074
17.18,0.074
17.19,0.074
17.2,0.074
17.21,0.074
17.22,0.074
17.23,0.074
17.24,0.074
17.25,0.074
17.26,0.074
17.27,0.074
17.28,0.074
17.29,0.074
17.3,0.074
17.31,0.074
17.32,0.074
17.33,0.074
17.34,0.074
17.35,0.074
17.36,0.073
17.37,0.073
17.38,0.073
17.39,0.073
17.4,0.073
17.41,0.073
17.42,0.073
17.43,0.073
17.44,0.073
17.45,0.073
17.46,0.073
17.47,0.073
17.48,0.073
17.49,0.073
17.5,0.073
17.51,0.073
17.52,0.073
17.53,0.073
17.54,0.073
